row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,quarter,profit_margin,shipping_days
4362,US-2025-143819,01-03-2025,05-03-2025,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.25,2025,3,March,Q1,0.29,4
4363,US-2025-143819,01-03-2025,05-03-2025,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,0,2400.97,2025,3,March,Q1,0.49,4
4364,US-2025-151862,01-03-2025,08-03-2025,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.98,2,0.2,14,2025,3,March,Q1,0.0875,7
4365,US-2025-116799,03-03-2025,06-03-2025,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,5,0.3,-56.34,2025,3,March,Q1,-0.1,3
4366,US-2025-120005,03-03-2025,03-03-2025,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,12,2025,3,March,Q1,0.34,0
4367,US-2025-145730,03-03-2025,08-03-2025,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.9,3,0.3,-127.58,2025,3,March,Q1,-0.2,5
4368,US-2025-112123,03-03-2025,08-03-2025,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0,219.45,2025,3,March,Q1,0.49,5
4369,US-2025-145730,03-03-2025,08-03-2025,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.9,2025,3,March,Q1,0.325,5
4370,US-2025-103982,03-03-2025,08-03-2025,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.3,1,0.2,0.78,2025,3,March,Q1,0.3375,5
4371,US-2025-116799,03-03-2025,06-03-2025,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.78,7,0.2,15.51,2025,3,March,Q1,0.3625,3
4372,US-2025-112123,03-03-2025,08-03-2025,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,166.44,3,0,79.89,2025,3,March,Q1,0.48,5
4373,US-2025-103982,03-03-2025,08-03-2025,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.07,3,0.2,-786.01,2025,3,March,Q1,-0.2,5
4374,US-2025-120005,03-03-2025,03-03-2025,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.61,2025,3,March,Q1,0.3,0
4375,US-2025-103982,03-03-2025,08-03-2025,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,0.2,5.74,2025,3,March,Q1,0.1375,5
4376,US-2025-145730,03-03-2025,08-03-2025,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.59,2025,3,March,Q1,0.116666667,5
4377,US-2025-103982,03-03-2025,08-03-2025,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.98,3,0.2,32.4,2025,3,March,Q1,0.075,5
4378,US-2025-112123,03-03-2025,08-03-2025,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95,5,0,129.59,2025,3,March,Q1,0.27,5
4379,US-2025-167759,03-03-2025,08-03-2025,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,0,37.76,2025,3,March,Q1,0.28,5
4380,US-2025-154053,04-03-2025,10-03-2025,Standard Class,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,0,4.93,2025,3,March,Q1,0.29,6
4381,US-2025-164637,04-03-2025,08-03-2025,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0,64.2,2025,3,March,Q1,0.5,4
4382,US-2025-122518,04-03-2025,08-03-2025,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.53,2025,3,March,Q1,0.35,4
4383,US-2025-158358,04-03-2025,08-03-2025,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.59,2025,3,March,Q1,0.36,4
4384,US-2025-165218,05-03-2025,11-03-2025,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,0.2,50.41,2025,3,March,Q1,0.3375,6
4385,US-2025-165218,05-03-2025,11-03-2025,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.99,1,0.2,-0.81,2025,3,March,Q1,-0.0625,6
4386,US-2025-110898,06-03-2025,12-03-2025,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.82,2025,3,March,Q1,-1.225,6
4387,US-2025-110898,06-03-2025,12-03-2025,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.27,2025,3,March,Q1,-0.68,6
4388,US-2025-110898,06-03-2025,12-03-2025,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33,3,0.8,-6.3,2025,3,March,Q1,-2.7,6
4389,US-2025-155173,06-03-2025,10-03-2025,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.04,1,0.7,-1.5,2025,3,March,Q1,-0.733333333,4
4390,US-2025-110898,06-03-2025,12-03-2025,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.73,4,0.8,-2.76,2025,3,March,Q1,-1.6,6
4391,US-2025-155173,06-03-2025,10-03-2025,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.24,3,0.4,-12.51,2025,3,March,Q1,-0.183333333,4
4392,US-2025-155173,06-03-2025,10-03-2025,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2,0.4,-71.99,2025,3,March,Q1,-0.166666667,4
4393,US-2025-137547,07-03-2025,12-03-2025,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.07,3,0.2,1.58,2025,3,March,Q1,0.075,5
4394,US-2025-137337,08-03-2025,12-03-2025,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.3,2025,3,March,Q1,0.39,4
4395,US-2025-169103,08-03-2025,13-03-2025,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.84,2025,3,March,Q1,-0.0375,5
4396,US-2025-140172,08-03-2025,13-03-2025,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.14,3,0.1,48.33,2025,3,March,Q1,0.233333333,5
4397,US-2025-140172,08-03-2025,13-03-2025,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.75,2025,3,March,Q1,0.27,5
4398,US-2025-137337,08-03-2025,12-03-2025,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.46,2,0.2,22.57,2025,3,March,Q1,0.325,4
4399,US-2025-130400,08-03-2025,12-03-2025,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.86,9,0.8,-14.17,2025,3,March,Q1,-1.6,4
4400,US-2025-106306,08-03-2025,08-03-2025,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.7,3,0.7,-7.11,2025,3,March,Q1,-0.733333333,0
4401,US-2025-130400,08-03-2025,12-03-2025,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.35,3,0.2,49.39,2025,3,March,Q1,0.3375,4
4402,US-2025-111976,08-03-2025,12-03-2025,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.98,2,0.2,-1.35,2025,3,March,Q1,-0.225,4
4403,US-2025-137337,08-03-2025,12-03-2025,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.35,2025,3,March,Q1,0.49,4
4404,US-2025-130400,08-03-2025,12-03-2025,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,8.39,2025,3,March,Q1,0.3,4
4405,US-2025-169103,08-03-2025,13-03-2025,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.25,2025,3,March,Q1,0.0625,5
4406,US-2025-111976,08-03-2025,12-03-2025,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.58,4,0.4,-25.33,2025,3,March,Q1,-0.233333333,4
4407,US-2025-153269,09-03-2025,12-03-2025,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,0,88.73,2025,3,March,Q1,0.25,3
4408,US-2025-153269,09-03-2025,12-03-2025,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,0,23.31,2025,3,March,Q1,0.45,3
4409,US-2025-153269,09-03-2025,12-03-2025,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,0,8.79,2025,3,March,Q1,0.49,3
4410,US-2025-153269,09-03-2025,12-03-2025,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.36,2025,3,March,Q1,0.3,3
4411,US-2025-120803,09-03-2025,13-03-2025,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89,2025,3,March,Q1,0.44,4
4412,US-2025-112977,10-03-2025,16-03-2025,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.78,1,0.2,-22.1,2025,3,March,Q1,-0.125,6
4413,US-2025-159016,10-03-2025,11-03-2025,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0,7.15,2025,3,March,Q1,0.48,1
4414,US-2025-108959,10-03-2025,14-03-2025,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,85301,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.7,1,0.2,6.54,2025,3,March,Q1,0.0625,4
4415,US-2025-122182,10-03-2025,14-03-2025,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.99,1,0.2,7.5,2025,3,March,Q1,0.1875,4
4416,US-2025-169663,10-03-2025,13-03-2025,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0,5.1,2025,3,March,Q1,0.19,3
4417,US-2025-169663,10-03-2025,13-03-2025,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,3,0.2,377.73,2025,3,March,Q1,0.1125,3
4418,US-2025-159016,10-03-2025,11-03-2025,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.91,8,0.2,363.9,2025,3,March,Q1,0.0875,1
4419,US-2025-122511,11-03-2025,11-03-2025,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.34,4,0.2,9.48,2025,3,March,Q1,0.3125,0
4420,US-2025-146171,11-03-2025,15-03-2025,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0,31.54,2025,3,March,Q1,0.41,4
4421,US-2025-128902,11-03-2025,15-03-2025,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.01,2,0.3,-31.37,2025,3,March,Q1,-0.128571429,4
4422,US-2025-118255,11-03-2025,13-03-2025,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.21,2025,3,March,Q1,0.47,2
4423,US-2025-146171,11-03-2025,15-03-2025,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0,125.14,2025,3,March,Q1,0.26,4
4424,US-2025-118255,11-03-2025,13-03-2025,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.77,2025,3,March,Q1,0.43,2
4425,US-2025-127138,12-03-2025,15-03-2025,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.35,3,0.2,77.04,2025,3,March,Q1,0.1,3
4426,US-2025-127138,12-03-2025,15-03-2025,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.27,2025,3,March,Q1,0.26,3
4427,US-2025-119683,12-03-2025,16-03-2025,Second Class,CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,29.34,3,0,13.5,2025,3,March,Q1,0.46,4
4428,US-2025-127138,12-03-2025,15-03-2025,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0,14.97,2025,3,March,Q1,0.49,3
4429,US-2025-115504,12-03-2025,17-03-2025,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.22,2025,3,March,Q1,0.48,5
4430,US-2025-119270,12-03-2025,16-03-2025,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0,8.99,2025,3,March,Q1,0.45,4
4431,US-2025-127138,12-03-2025,15-03-2025,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0,6.77,2025,3,March,Q1,0.01,3
4432,US-2025-114013,13-03-2025,15-03-2025,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.52,2025,3,March,Q1,-0.014285714,2
4433,US-2025-136301,13-03-2025,15-03-2025,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0,7.35,2025,3,March,Q1,0.26,2
4434,US-2025-108637,13-03-2025,18-03-2025,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0,40.92,2025,3,March,Q1,0.32,5
4435,US-2025-159373,13-03-2025,18-03-2025,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.59,5,0.3,0,2025,3,March,Q1,0,5
4436,US-2025-158834,13-03-2025,16-03-2025,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.77,2025,3,March,Q1,0.1125,3
4437,US-2025-108637,13-03-2025,18-03-2025,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0,44.89,2025,3,March,Q1,0.28,5
4438,US-2025-119123,13-03-2025,18-03-2025,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.18,7,0.2,19.19,2025,3,March,Q1,0.375,5
4439,US-2025-114013,13-03-2025,15-03-2025,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,2025,3,March,Q1,-0.666666667,2
